date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi
2022-09-10,46.362500000000004,32.237500000000004,448.75,25.329166666666666,12.704166666666666,62.416666666666664,0.5708333333333333,0.0,1.1395833333333332,92.04166666666667,65.41666666666667
2022-09-11,60.53333333333333,41.979166666666664,599.5416666666666,37.541666666666664,16.208333333333332,81.5,0.5116666666666666,0.0,1.9937500000000001,100.125,67.08333333333333
2022-09-12,91.72083333333335,62.916666666666664,761.7083333333334,44.775,23.087500000000002,81.25,0.7379166666666667,0.0,1.4645833333333333,145.66666666666666,84.20833333333333
2022-09-13,105.37083333333334,72.2625,687.5416666666666,25.5625,26.820833333333336,109.91666666666667,0.7999999999999999,0.0,1.4833333333333334,158.45833333333334,95.45833333333333
2022-09-14,111.08749999999999,76.0625,738.8333333333334,24.758333333333336,30.84583333333333,128.95833333333334,0.8804166666666666,0.0,1.76875,170.875,100.0
2022-09-15,68.95833333333333,46.699999999999996,503.9166666666667,18.870833333333334,21.84166666666667,84.20833333333333,0.5095833333333334,0.0,1.7249999999999999,152.33333333333334,89.75
2022-09-16,53.0625,36.516666666666666,595.4166666666666,35.487500000000004,24.766666666666666,43.583333333333336,0.4504166666666667,0.0,0.7875,104.75,69.83333333333333
2022-09-17,54.19166666666666,37.53333333333333,482.0833333333333,25.579166666666666,21.65416666666667,60.708333333333336,0.50375,0.0,0.8395833333333332,102.70833333333333,69.29166666666667
2022-09-18,77.39999999999999,53.729166666666664,637.4166666666666,31.033333333333335,25.416666666666668,88.58333333333333,0.6770833333333334,0.0,1.6770833333333333,133.41666666666666,79.125
2022-09-19,64.64583333333333,45.03333333333333,707.0416666666666,46.74583333333334,20.891666666666666,69.70833333333333,0.42166666666666663,0.0,1.9625000000000001,133.5,78.79166666666667
2022-09-20,57.4375,39.958333333333336,720.5416666666666,48.5625,21.59583333333333,61.458333333333336,0.5866666666666667,0.0,1.6958333333333335,114.0,72.79166666666667
2022-09-21,53.62083333333334,37.4125,599.125,33.9125,11.950000000000001,72.75,0.8983333333333333,0.0,0.5479166666666667,118.95833333333333,74.45833333333333
2022-09-22,46.0875,31.825,494.4166666666667,24.891666666666666,16.145833333333332,76.375,0.4375,0.0,1.5270833333333333,87.58333333333333,63.666666666666664
2022-09-23,56.24583333333334,37.862500000000004,495.4166666666667,23.162499999999998,14.174999999999999,74.95833333333333,0.6691666666666666,0.25,1.3479166666666667,106.75,70.41666666666667
2022-09-24,68.12916666666666,47.24583333333334,554.7916666666666,23.59583333333333,15.075000000000001,91.29166666666667,1.1320833333333333,0.0,0.90625,110.16666666666667,71.58333333333333
2022-09-25,75.67083333333333,52.237500000000004,692.6666666666666,33.84166666666667,15.674999999999999,94.66666666666667,0.86,0.0,1.28125,141.29166666666666,80.91666666666667
2022-09-26,91.625,63.9375,1030.7083333333333,44.69583333333333,19.841666666666665,82.29166666666667,0.71125,0.0,1.5541666666666665,146.125,83.45833333333333
2022-09-27,93.43333333333334,65.11666666666666,1125.4583333333333,55.49583333333334,20.470833333333335,66.04166666666667,0.7125,0.0,1.6520833333333333,158.75,97.70833333333333
2022-09-28,62.24583333333334,43.1875,682.0,31.020833333333332,12.945833333333333,62.291666666666664,0.6566666666666666,0.0,0.5666666666666667,143.75,83.25
2022-09-29,33.266666666666666,22.95,390.4583333333333,25.6875,8.579166666666667,41.083333333333336,0.2708333333333333,0.0,0.49791666666666673,89.45833333333333,63.125
2022-09-30,29.22083333333333,20.2375,434.5,27.50833333333333,9.950000000000001,43.416666666666664,0.26208333333333333,0.0,1.1520833333333333,67.75,42.375
2022-10-01,31.95,21.96666666666667,424.1666666666667,34.199999999999996,11.316666666666668,22.041666666666668,0.235,0.0,0.5187499999999999,71.0,47.5
2022-10-02,36.275,24.925,585.875,32.854166666666664,13.533333333333333,26.208333333333332,0.25625000000000003,0.0,0.975,70.20833333333333,45.833333333333336
2022-10-03,41.175000000000004,28.3,632.5833333333334,37.895833333333336,15.4125,28.875,0.3458333333333334,0.0,0.9354166666666667,83.45833333333333,62.166666666666664
2022-10-04,51.520833333333336,35.3375,608.5833333333334,40.53333333333333,14.295833333333334,35.375,0.3854166666666667,0.0,1.0916666666666666,94.66666666666667,66.41666666666667
2022-10-05,68.80416666666666,46.78333333333333,675.9583333333334,39.56666666666667,20.479166666666668,55.333333333333336,0.33499999999999996,0.0,1.9395833333333332,115.54166666666667,73.33333333333333
2022-10-06,76.19166666666666,51.35833333333333,677.0833333333334,44.425000000000004,23.416666666666668,41.375,0.45916666666666667,0.0,0.7791666666666667,141.54166666666666,81.75
2022-10-07,67.91666666666667,46.12916666666666,596.0833333333334,42.50416666666667,24.34583333333333,44.875,0.5499999999999999,0.0,0.93125,129.0,77.625
2022-10-08,61.87083333333334,42.612500000000004,533.8333333333334,29.650000000000002,23.525000000000002,66.20833333333333,0.64625,0.0,0.81875,116.0,73.54166666666667
2022-10-09,36.449999999999996,25.070833333333336,383.0416666666667,14.225,12.091666666666667,68.875,0.42166666666666663,0.0,0.6916666666666668,106.54166666666667,70.375
2022-10-10,28.2625,19.304166666666667,314.0,14.745833333333332,10.141666666666667,63.333333333333336,0.2175,2.4583333333333335,1.2541666666666667,60.375,36.541666666666664
2022-10-11,49.93333333333334,34.87916666666667,734.4166666666666,35.166666666666664,15.245833333333332,45.541666666666664,0.19666666666666668,0.4166666666666667,1.9854166666666666,85.20833333333333,60.958333333333336
2022-10-12,71.0,49.7125,1177.75,53.262499999999996,24.2375,40.333333333333336,0.27416666666666667,0.0,2.08125,113.58333333333333,72.66666666666667
2022-10-13,87.55,61.25833333333333,1303.7083333333333,63.50416666666666,29.608333333333334,45.166666666666664,0.3429166666666667,0.0,1.9229166666666666,151.875,89.33333333333333
2022-10-14,51.70416666666667,36.1875,640.25,28.474999999999998,17.95,62.291666666666664,0.21916666666666665,0.0,1.9791666666666667,122.58333333333333,75.83333333333333
2022-10-15,48.958333333333336,34.108333333333334,443.8333333333333,14.654166666666667,18.879166666666666,77.875,0.23124999999999998,0.0,1.8083333333333333,95.95833333333333,66.91666666666667
2022-10-16,56.82916666666667,39.725,479.5,20.791666666666668,17.554166666666667,67.75,0.33625,0.0,1.6812500000000001,104.41666666666667,69.79166666666667
2022-10-17,44.49583333333334,31.025000000000002,535.25,26.145833333333332,14.004166666666668,53.625,0.3179166666666667,0.75,1.7333333333333334,100.16666666666667,68.375
2022-10-18,60.5,41.525,574.5833333333334,28.166666666666668,17.6125,68.04166666666667,0.44208333333333333,2.125,1.60625,102.79166666666667,69.125
2022-10-19,46.09166666666667,31.983333333333334,427.75,16.195833333333333,14.9125,81.33333333333333,0.2525,0.625,1.4875,107.83333333333333,70.83333333333333
2022-10-20,37.4125,25.96666666666667,416.5,22.22083333333333,7.033333333333334,53.916666666666664,0.26208333333333333,0.0,0.4583333333333333,84.625,62.625
2022-10-21,49.975,33.795833333333334,554.2916666666666,30.770833333333332,9.004166666666666,38.083333333333336,0.3666666666666667,0.0,0.3979166666666667,84.0,62.333333333333336
2022-10-22,56.6875,39.175000000000004,946.0833333333334,42.762499999999996,12.566666666666668,32.625,0.32875,0.0,1.65625,99.5,68.08333333333333
2022-10-23,78.83333333333333,54.90416666666667,1273.1666666666667,50.99583333333334,19.845833333333335,27.958333333333332,0.375,0.0,1.6291666666666667,126.58333333333333,76.91666666666667
2022-10-24,119.4875,83.125,1426.375,60.6875,34.38333333333333,48.416666666666664,0.7275,0.0,1.3583333333333334,160.375,100.16666666666667
2022-10-25,123.82083333333333,82.41250000000001,1056.4583333333333,62.862500000000004,38.487500000000004,71.33333333333333,0.8379166666666666,0.0,0.7145833333333332,166.0,108.625
2022-10-26,64.11666666666666,39.8375,607.6666666666666,43.34166666666667,19.4875,55.375,0.4033333333333333,0.375,0.8250000000000001,143.75,86.41666666666667
2022-10-27,55.708333333333336,36.78333333333333,647.7083333333334,44.54583333333333,19.925,49.208333333333336,0.3491666666666667,0.0,1.2020833333333334,102.70833333333333,69.29166666666667
2022-10-28,84.07083333333334,56.28333333333333,887.9583333333334,60.45416666666667,27.162499999999998,61.5,0.8383333333333334,0.0,1.1458333333333333,122.20833333333333,75.5
2022-10-29,105.65833333333335,72.58749999999999,1284.5,64.16250000000001,28.133333333333336,57.625,0.9133333333333332,0.0,1.1979166666666667,153.75,90.0
2022-10-30,76.675,53.43333333333334,1257.625,48.525,15.200000000000001,44.333333333333336,0.4479166666666667,0.0,1.5708333333333335,160.0,99.70833333333333
2022-10-31,23.325,16.295833333333334,488.6666666666667,20.51666666666667,5.425,59.458333333333336,0.14291666666666666,0.0,1.76875,81.29166666666667,52.166666666666664
2022-11-01,39.887499999999996,27.84583333333333,852.9583333333334,30.508333333333336,9.9,44.708333333333336,0.11666666666666665,0.0,1.8083333333333333,65.41666666666667,39.375
2022-11-02,85.96666666666665,59.97083333333333,1119.7083333333333,49.35833333333333,24.40833333333333,63.833333333333336,0.23708333333333334,0.375,1.6333333333333335,115.16666666666667,73.25
2022-11-03,95.08333333333333,66.2625,1018.4583333333334,58.637499999999996,31.770833333333332,46.208333333333336,0.2854166666666667,0.0,1.5833333333333333,159.66666666666666,99.16666666666667
2022-11-04,99.7375,69.25416666666666,986.9583333333334,63.40416666666667,32.84583333333333,45.041666666666664,0.38458333333333333,0.0,1.4937500000000001,153.5,89.75
2022-11-05,91.80416666666667,63.71666666666667,978.9166666666666,53.458333333333336,35.55416666666667,45.875,0.5170833333333333,0.0,1.3520833333333335,157.29166666666666,95.54166666666667
2022-11-06,99.06666666666666,68.94583333333334,1045.7916666666667,59.199999999999996,32.8125,64.625,0.6604166666666667,0.0,1.1541666666666666,152.04166666666666,87.625
2022-11-07,105.58749999999999,73.32083333333334,976.4166666666666,61.229166666666664,35.8375,75.375,0.7608333333333333,0.0,0.9458333333333333,158.16666666666666,96.95833333333333
2022-11-08,112.97083333333335,78.61666666666666,1099.625,68.375,35.31666666666667,72.0,0.5929166666666666,0.0,1.1541666666666666,160.75,100.66666666666667
2022-11-09,102.52083333333333,71.22083333333333,1067.0833333333333,66.02499999999999,34.083333333333336,72.29166666666667,0.5854166666666667,0.0,1.0604166666666666,164.54166666666666,106.625
2022-11-10,55.275,37.59166666666667,651.8333333333334,47.699999999999996,23.71666666666667,47.958333333333336,0.38166666666666665,0.0,0.86875,131.875,80.16666666666667
2022-11-11,62.8125,41.324999999999996,692.4166666666666,47.07083333333333,24.983333333333334,52.916666666666664,0.37875,0.0,1.0708333333333333,117.625,74.04166666666667
2022-11-12,42.05833333333333,27.995833333333334,501.875,37.24166666666667,18.879166666666666,53.833333333333336,0.3408333333333333,0.0,0.9833333333333333,91.79166666666667,65.20833333333333
2022-11-13,36.104166666666664,24.070833333333336,436.8333333333333,33.887499999999996,17.633333333333333,50.041666666666664,0.2704166666666667,0.0,1.1541666666666666,76.625,55.958333333333336
2022-11-14,57.237500000000004,38.80416666666667,644.5,44.15,24.679166666666664,31.25,0.35541666666666666,0.0,0.9208333333333334,99.25,67.79166666666667
2022-11-15,52.68333333333334,34.87916666666667,533.4166666666666,40.4,23.1375,46.0,0.38375000000000004,0.0,1.0791666666666666,105.66666666666667,70.20833333333333
2022-11-16,33.65,22.175,413.1666666666667,30.166666666666668,16.900000000000002,51.041666666666664,0.31375000000000003,0.0,1.21875,79.5,57.125
2022-11-17,31.558333333333334,20.395833333333332,374.0833333333333,28.7,17.195833333333333,48.583333333333336,0.29375,0.0,1.1479166666666667,69.83333333333333,45.041666666666664
2022-11-18,35.69583333333333,23.016666666666666,410.0416666666667,30.979166666666668,18.55,53.375,0.3545833333333333,0.0,1.19375,70.91666666666667,47.666666666666664
2022-11-19,29.245833333333334,19.341666666666665,386.0833333333333,26.270833333333332,13.320833333333333,47.375,0.35083333333333333,0.0,1.1708333333333334,70.16666666666667,46.0
2022-11-20,42.012499999999996,28.287499999999998,601.2083333333334,33.09166666666667,19.608333333333334,48.5,0.3095833333333334,0.0,1.2333333333333334,67.5,42.666666666666664
2022-11-21,81.19166666666666,53.84583333333333,830.8333333333334,52.05416666666667,30.229166666666668,58.791666666666664,0.52,0.0,0.8270833333333334,128.625,77.45833333333333
2022-11-22,76.6125,51.166666666666664,815.8333333333334,46.31666666666666,22.53333333333333,41.208333333333336,0.3666666666666667,0.0,0.9020833333333332,143.875,82.45833333333333
2022-11-23,56.68333333333334,39.36666666666667,790.5,42.637499999999996,27.28333333333333,22.083333333333332,0.43083333333333335,0.0,0.47291666666666665,114.375,72.95833333333333
2022-11-24,45.28333333333333,31.662499999999998,695.875,34.06666666666667,17.6,17.625,0.3070833333333333,0.0,0.33958333333333335,103.125,69.375
2022-11-25,47.15833333333333,32.762499999999996,691.0833333333334,33.604166666666664,15.475,32.541666666666664,0.3133333333333333,0.0,0.9291666666666667,88.58333333333333,64.08333333333333
2022-11-26,35.74166666666667,24.729166666666668,541.6666666666666,37.93333333333333,16.970833333333335,17.291666666666668,0.2804166666666667,0.0,0.5479166666666667,92.0,65.33333333333333
2022-11-27,22.125,14.779166666666667,336.2083333333333,25.395833333333332,14.862499999999999,33.5,0.23750000000000002,0.0,0.94375,66.04166666666667,40.833333333333336
2022-11-28,30.162499999999998,20.8,383.9583333333333,28.925,16.370833333333334,46.416666666666664,0.25,0.0,1.09375,59.458333333333336,35.208333333333336
2022-11-29,34.94166666666667,23.95,449.3333333333333,33.204166666666666,17.05,44.333333333333336,0.28375,0.0,0.8958333333333334,72.0,49.375
2022-11-30,21.504166666666666,14.766666666666666,431.3333333333333,21.233333333333334,12.045833333333334,27.791666666666668,0.24958333333333335,0.0,0.47500000000000003,66.5,42.416666666666664
2022-12-01,19.775000000000002,13.833333333333334,418.8333333333333,15.195833333333333,8.970833333333333,20.708333333333332,0.23583333333333334,0.0,0.21875,56.041666666666664,29.833333333333332
2022-12-02,26.162499999999998,18.2625,473.375,18.020833333333332,11.6625,32.583333333333336,0.16666666666666666,0.0,0.5479166666666667,55.916666666666664,29.583333333333332
2022-12-03,44.87916666666666,31.27916666666667,822.1666666666666,32.704166666666666,20.695833333333333,26.541666666666668,0.24833333333333332,0.0,0.6666666666666666,68.70833333333333,43.541666666666664
2022-12-04,29.825,20.8,560.0833333333334,21.395833333333332,12.404166666666667,20.166666666666668,0.19791666666666666,0.0,0.3333333333333333,95.125,66.29166666666667
2022-12-05,32.420833333333334,22.679166666666664,672.125,22.170833333333334,13.487499999999999,40.0,0.17333333333333334,0.0,0.5270833333333333,60.416666666666664,34.166666666666664
2022-12-06,52.275,36.574999999999996,922.2083333333334,40.854166666666664,25.8875,58.333333333333336,0.2775,0.0,1.3,83.29166666666667,61.0
2022-12-07,52.00416666666666,36.34166666666667,671.625,29.241666666666664,29.3125,34.916666666666664,0.45916666666666667,0.0,0.3833333333333333,113.875,72.79166666666667
2022-12-08,45.71666666666667,31.883333333333336,644.125,23.508333333333336,19.279166666666665,23.375,0.4595833333333333,0.0,0.3333333333333333,96.875,67.08333333333333
2022-12-09,37.520833333333336,26.245833333333334,675.9583333333334,23.599999999999998,14.433333333333332,19.916666666666668,0.4116666666666667,0.0,0.28958333333333336,86.75,63.416666666666664
2022-12-10,57.1,39.93333333333333,893.4166666666666,34.641666666666666,17.966666666666665,20.875,0.41291666666666665,0.0,0.24375,87.75,63.708333333333336
2022-12-11,71.83749999999999,50.237500000000004,1098.9583333333333,36.583333333333336,27.141666666666666,42.666666666666664,0.47541666666666665,0.0,0.4041666666666666,117.41666666666667,73.875
2022-12-12,80.17916666666666,56.025,983.625,31.9875,34.40416666666667,72.33333333333333,0.7629166666666666,0.5,0.49583333333333335,146.58333333333334,84.29166666666667
2022-12-13,58.012499999999996,40.262499999999996,559.7916666666666,20.099999999999998,16.3125,64.75,0.36625,1.5,1.7958333333333334,146.70833333333334,84.375
2022-12-14,1.2916666666666667,0.9083333333333333,60.0,0.0,0.6791666666666667,28.0,0.03791666666666667,0.0,2.3020833333333335,58.0,38.333333333333336
2022-12-15,1.5041666666666667,1.0458333333333334,63.375,0.0,0.24166666666666667,34.958333333333336,0.037083333333333336,0.0,2.2395833333333335,16.5,13.75
2022-12-16,61.69166666666666,42.675000000000004,676.2916666666666,28.162499999999998,26.583333333333332,67.16666666666667,0.42333333333333334,0.3333333333333333,1.70625,54.083333333333336,42.541666666666664
2022-12-17,40.25833333333333,28.025000000000002,517.25,8.65,25.962500000000002,78.54166666666667,0.6454166666666666,1.0,0.5354166666666667,116.375,73.5
2022-12-18,54.3125,37.6625,721.7083333333334,26.2,19.558333333333334,70.45833333333333,0.35041666666666665,1.75,1.125,80.0,59.416666666666664
2022-12-19,76.8125,53.550000000000004,792.2083333333334,38.449999999999996,32.895833333333336,50.208333333333336,0.2808333333333333,0.75,1.1395833333333334,132.04166666666666,78.66666666666667
2022-12-20,97.08333333333333,66.0625,1039.0,50.25833333333333,32.975,53.875,0.375,0.25,1.1041666666666667,151.91666666666666,88.125
2022-12-21,87.55,61.0375,1036.6666666666667,31.145833333333332,25.6375,65.95833333333333,0.6170833333333333,0.0,0.9270833333333334,152.29166666666666,87.79166666666667
2022-12-22,116.42916666666667,81.39166666666667,1427.5833333333333,49.362500000000004,32.34166666666667,53.958333333333336,0.6791666666666667,0.375,0.8979166666666667,159.66666666666666,99.125
2022-12-23,154.0125,106.97083333333335,1416.375,60.05833333333334,35.987500000000004,65.75,0.7416666666666667,0.25,0.8875000000000001,180.33333333333334,130.5
2022-12-24,90.90833333333335,62.94583333333333,874.6666666666666,47.387499999999996,28.804166666666664,63.166666666666664,0.7504166666666667,0.125,1.075,157.91666666666666,96.5
2022-12-25,86.6125,55.82083333333333,764.2083333333334,38.975,28.7,62.958333333333336,0.38208333333333333,0.3333333333333333,1.1708333333333332,154.41666666666666,91.20833333333333
2022-12-26,67.17083333333333,38.925000000000004,482.125,25.883333333333336,28.2625,66.08333333333333,0.5475,0.0,0.50625,115.33333333333333,73.29166666666667
2022-12-27,60.87083333333334,34.28333333333333,450.0,19.150000000000002,26.516666666666666,92.58333333333333,0.54125,0.0,0.6895833333333333,103.25,69.25
2022-12-28,61.28333333333333,39.358333333333334,723.3333333333334,15.025,22.366666666666664,66.58333333333333,0.6070833333333333,0.0,0.17708333333333334,104.54166666666667,69.91666666666667
2022-12-29,46.22083333333333,32.09166666666667,613.125,10.383333333333333,16.275000000000002,69.875,0.7341666666666667,0.0,0.5270833333333333,94.04166666666667,66.20833333333333
2022-12-30,60.77916666666667,42.44166666666667,626.5416666666666,17.3,18.241666666666667,58.875,0.5341666666666667,0.0,0.4875,95.75,66.83333333333333
2022-12-31,77.12916666666666,54.0375,719.6666666666666,19.333333333333332,25.370833333333334,54.75,0.42791666666666667,0.0,0.7708333333333334,144.75,83.0
2023-01-01,82.55416666666666,57.77916666666667,912.625,36.52916666666667,27.233333333333334,54.375,0.41208333333333336,0.0,1.1333333333333333,136.54166666666666,80.20833333333333
2023-01-02,95.80833333333334,66.97083333333333,1191.1666666666667,48.88333333333333,34.86666666666667,41.375,0.42333333333333334,0.0,0.29375,163.08333333333334,104.16666666666667
2023-01-03,38.891666666666666,27.183333333333334,772.9166666666666,22.045833333333334,14.450000000000001,50.208333333333336,0.24208333333333334,0.0,0.6416666666666667,95.91666666666667,65.66666666666667
2023-01-04,75.10416666666667,52.50416666666666,1101.4583333333333,43.6,32.520833333333336,32.958333333333336,0.28791666666666665,0.0,0.9770833333333333,114.83333333333333,73.0
2023-01-05,114.17916666666667,79.83333333333333,1707.5,61.395833333333336,36.354166666666664,29.75,0.5341666666666667,0.0,0.55625,156.66666666666666,95.25
2023-01-06,50.333333333333336,35.19166666666667,849.375,25.4375,14.775,62.958333333333336,0.36166666666666664,0.0,1.1833333333333333,142.375,85.79166666666667
2023-01-07,64.78750000000001,45.32083333333333,1130.5416666666667,47.70416666666667,18.858333333333334,52.875,0.3120833333333333,0.0,1.1833333333333333,94.33333333333333,66.125
2023-01-08,152.73749999999998,106.50833333333333,1613.0833333333333,78.19166666666666,49.62916666666666,42.75,0.6270833333333333,0.0,0.4375,162.875,106.375
2023-01-09,174.97083333333333,121.17916666666667,1465.7916666666667,56.70416666666667,48.03333333333333,67.29166666666667,0.7320833333333333,0.0,0.6645833333333333,179.54166666666666,129.33333333333334
2023-01-10,157.10833333333332,109.58333333333333,1489.2916666666667,54.550000000000004,47.2125,43.291666666666664,0.9070833333333334,0.0,0.3354166666666667,184.5,136.91666666666666
2023-01-11,96.87916666666666,67.78750000000001,1284.1666666666667,61.07083333333333,33.2875,28.208333333333332,0.5479166666666667,0.0,0.46249999999999997,168.20833333333334,112.08333333333333
2023-01-12,91.51666666666667,64.03333333333333,1317.125,60.92916666666667,33.295833333333334,44.833333333333336,0.5683333333333334,0.0,0.5958333333333333,154.58333333333334,91.375
2023-01-13,56.237500000000004,39.2875,908.7083333333334,49.27916666666667,21.891666666666666,60.333333333333336,0.33958333333333335,0.0,0.9979166666666667,120.5,75.70833333333333
2023-01-14,89.13333333333333,62.14166666666667,960.0833333333334,44.40833333333333,20.520833333333332,73.29166666666667,0.5116666666666666,0.0,1.1708333333333334,131.41666666666666,78.45833333333333
2023-01-15,38.795833333333334,27.133333333333336,824.7916666666666,11.395833333333334,10.604166666666666,51.0,0.7225,0.0,0.22916666666666666,139.29166666666666,82.95833333333333
